"","element_id","sentence_id","word_count","sentiment","polarity_level"
"31827",31827,1,70,1.184472,"Positive"
"31828",31828,1,38,0.4136646,"Positive"
"31829",31829,1,59,0.8006618,"Positive"
"31830",31830,1,12,0.6639528,"Positive"
"31831",31831,1,125,0.2763556,"Positive"
"31832",31832,1,25,0.39,"Positive"
"31833",31833,1,23,0.3649002,"Positive"
"31834",31834,1,78,0.4982019,"Positive"
"31835",31835,1,170,0.4179959,"Positive"
"31836",31836,1,30,0.502079,"Positive"
"31837",31837,1,49,1.447143,"Positive"
"31838",31838,1,122,0.9053575,"Positive"
"31839",31839,1,61,0.6849973,"Positive"
"31840",31840,1,41,0.4841387,"Positive"
"31841",31841,1,33,1.437881,"Positive"
"31842",31842,1,72,0.7778175,"Positive"
"31843",31843,1,41,0.6168864,"Positive"
"31844",31844,1,23,0.8841011,"Positive"
"31845",31845,1,50,0.1131371,"Positive"
"31846",31846,1,43,0.5852133,"Positive"
"31847",31847,1,26,0.509902,"Positive"
"31848",31848,1,38,0.6975521,"Positive"
"31849",31849,1,86,1.161359,"Positive"
"31850",31850,1,42,0.8255229,"Positive"
"31851",31851,1,38,1.005773,"Positive"
"31852",31852,1,37,0.6575959,"Positive"
"31853",31853,1,72,0.9074537,"Positive"
"31854",31854,1,30,0,"Neutral"
"31855",31855,1,60,1.371036,"Positive"
"31856",31856,1,30,0.7394255,"Positive"
"31857",31857,1,134,1.083291,"Positive"
"31858",31858,1,16,0.3125,"Positive"
"31859",31859,1,121,0.7513636,"Positive"
"31860",31860,1,30,0.1825742,"Positive"
"31861",31861,1,93,1.166571,"Positive"
"31862",31862,1,325,1.142363,"Positive"
"31863",31863,1,90,0.4606384,"Positive"
"31864",31864,1,49,0.9991429,"Positive"
"31865",31865,1,62,0.7493007,"Positive"
"31866",31866,1,37,1.083389,"Positive"
"31867",31867,1,98,0.5050763,"Positive"
"31868",31868,1,72,0.730677,"Positive"
"31869",31869,1,36,0.64,"Positive"
"31870",31870,1,49,0.5142857,"Positive"
"31871",31871,1,111,0.7439026,"Positive"
"31872",31872,1,52,0.7072428,"Positive"
"31873",31873,1,32,0.6894291,"Positive"
"31874",31874,1,41,1.116642,"Positive"
"31875",31875,1,71,0.8117587,"Positive"
"31876",31876,1,149,1.018305,"Positive"
"31877",31877,1,60,0.06454972,"Positive"
"31878",31878,1,18,0.4714045,"Positive"
"31879",31879,1,89,0.524699,"Positive"
"31880",31880,1,74,0.9299811,"Positive"
"31881",31881,1,17,1.016224,"Positive"
"31882",31882,1,124,0.6950725,"Positive"
"31883",31883,1,158,0.8392732,"Positive"
"31884",31884,1,53,0.6387266,"Positive"
"31885",31885,1,115,0.4280197,"Positive"
"31886",31886,1,58,0.4503811,"Positive"
"31887",31887,1,66,0.8308676,"Positive"
"31888",31888,1,33,0.06092718,"Positive"
"31889",31889,1,11,0.6331738,"Positive"
"31890",31890,1,149,0.8765782,"Positive"
"31891",31891,1,51,0.3010602,"Positive"
"31892",31892,1,15,0.7358668,"Positive"
"31893",31893,1,86,0.7925062,"Positive"
"31894",31894,1,111,0.9909209,"Positive"
"31895",31895,1,84,0.9776161,"Positive"
"31896",31896,1,140,1.248715,"Positive"
"31897",31897,1,112,-0.042521,"Negative"
"31898",31898,1,53,0.5288382,"Positive"
"31899",31899,1,108,0.9074022,"Positive"
"31900",31900,1,135,0.3916016,"Positive"
"31901",31901,1,72,0.9310239,"Positive"
"31902",31902,1,327,0.6492235,"Positive"
"31903",31903,1,34,1.003267,"Positive"
"31904",31904,1,26,1.088445,"Positive"
"31905",31905,1,140,0.7851483,"Positive"
"31906",31906,1,91,1.083927,"Positive"
"31907",31907,1,92,0.5119029,"Positive"
"31908",31908,1,39,1.03683,"Positive"
"31909",31909,1,56,0.5946563,"Positive"
"31910",31910,1,64,0,"Neutral"
"31911",31911,1,19,0.8258966,"Positive"
"31912",31912,1,106,0.5405206,"Positive"
"31913",31913,1,18,0,"Neutral"
"31914",31914,1,22,0.8314828,"Positive"
"31915",31915,1,68,0.6184658,"Positive"
"31916",31916,1,62,1.494791,"Positive"
"31917",31917,1,33,0.522233,"Positive"
"31918",31918,1,38,1.052817,"Positive"
"31919",31919,1,30,0.2008316,"Positive"
"31920",31920,1,23,0.3127716,"Positive"
"31921",31921,1,52,0.9499241,"Positive"
"31922",31922,1,15,0.926934,"Positive"
"31923",31923,1,71,1.008764,"Positive"
"31924",31924,1,48,1.053664,"Positive"
"31925",31925,1,43,1.674434,"Positive"
"31926",31926,1,101,1.010958,"Positive"
"31927",31927,1,62,0.7366007,"Positive"
"31928",31928,1,221,1.261261,"Positive"
"31929",31929,1,29,1.299867,"Positive"
"31930",31930,1,40,0.6877954,"Positive"
"31931",31931,1,20,2.220416,"Positive"
"31932",31932,1,12,0.7505553,"Positive"
"31933",31933,1,172,0.7777427,"Positive"
"31934",31934,1,75,-0.02886751,"Negative"
"31935",31935,1,112,0.868208,"Positive"
"31936",31936,1,45,1.311827,"Positive"
"31937",31937,1,50,1.25865,"Positive"
"31938",31938,1,70,0.6633519,"Positive"
"31939",31939,1,18,1.532065,"Positive"
"31940",31940,1,42,0.7946623,"Positive"
"31941",31941,1,59,1.079266,"Positive"
"31942",31942,1,62,0.6667507,"Positive"
"31943",31943,1,160,0.6458952,"Positive"
"31944",31944,1,22,0.2665009,"Positive"
"31945",31945,1,59,0.3580195,"Positive"
"31946",31946,1,106,0.4954286,"Positive"
"31947",31947,1,11,0.6784005,"Positive"
"31948",31948,1,6,0.5307228,"Positive"
"31949",31949,1,87,0.03216338,"Positive"
"31950",31950,1,102,1.14164,"Positive"
"31951",31951,1,13,0.138675,"Positive"
"31952",31952,1,44,0.3165869,"Positive"
"31953",31953,1,62,0.8318508,"Positive"
"31954",31954,1,7,1.360672,"Positive"
"31955",31955,1,32,0.8131728,"Positive"
"31956",31956,1,139,0.826136,"Positive"
"31957",31957,1,54,1.024703,"Positive"
"31958",31958,1,57,0.8165742,"Positive"
"31959",31959,1,88,0.7067604,"Positive"
"31960",31960,1,17,1.030776,"Positive"
"31961",31961,1,65,1.151042,"Positive"
"31962",31962,1,7,1.077199,"Positive"
"31963",31963,1,12,0.6639528,"Positive"
"31964",31964,1,40,0.7415541,"Positive"
"31965",31965,1,18,1.01352,"Positive"
"31966",31966,1,34,0.8386281,"Positive"
"31967",31967,1,31,1.059671,"Positive"
"31968",31968,1,38,0.3211984,"Positive"
"31969",31969,1,26,0.509902,"Positive"
"31970",31970,1,22,0.02665009,"Positive"
"31971",31971,1,44,0.3316625,"Positive"
"31972",31972,1,36,0.65,"Positive"
"31973",31973,1,38,0.5434418,"Positive"
"31974",31974,1,40,0.5042568,"Positive"
"31975",31975,1,8,0.4949747,"Positive"
"31976",31976,1,43,0.4956204,"Positive"
"31977",31977,1,34,0.7031442,"Positive"
"31978",31978,1,68,0.8124943,"Positive"
"31979",31979,1,66,1.120256,"Positive"
"31980",31980,1,34,1.011842,"Positive"
"31981",31981,1,32,0.8202439,"Positive"
"31982",31982,1,113,0.6772955,"Positive"
"31983",31983,1,37,0.4356573,"Positive"
"31984",31984,1,337,0.9820205,"Positive"
"31985",31985,1,15,0.464758,"Positive"
"31986",31986,1,61,0.5185494,"Positive"
"31987",31987,1,20,1.97892,"Positive"
"31988",31988,1,39,0.617294,"Positive"
"31989",31989,1,61,2.417368,"Positive"
"31990",31990,1,18,0.3889087,"Positive"
"31991",31991,1,19,0.3900067,"Positive"
"31992",31992,1,56,0.2498893,"Positive"
"31993",31993,1,45,0.626099,"Positive"
"31994",31994,1,55,1.488633,"Positive"
"31995",31995,1,18,1.609846,"Positive"
"31996",31996,1,53,1.494483,"Positive"
"31997",31997,1,79,0.7369326,"Positive"
"31998",31998,1,208,1.198152,"Positive"
"31999",31999,1,53,0.8763604,"Positive"
"32000",32000,1,18,0.8956686,"Positive"
"32001",32001,1,61,0.8706508,"Positive"
"32002",32002,1,61,0.4263628,"Positive"
"32003",32003,1,146,0.5707791,"Positive"
"32004",32004,1,61,0.07682213,"Positive"
"32005",32005,1,40,0.7731769,"Positive"
"32006",32006,1,38,1.158261,"Positive"
"32007",32007,1,233,1.325311,"Positive"
"32008",32008,1,103,0.960696,"Positive"
"32009",32009,1,71,1.257989,"Positive"
"32010",32010,1,23,1.655604,"Positive"
"32011",32011,1,38,0.8597735,"Positive"
"32012",32012,1,63,0.9537304,"Positive"
"32013",32013,1,80,0.4975251,"Positive"
"32014",32014,1,53,1.277453,"Positive"
"32015",32015,1,47,1.269025,"Positive"
"32016",32016,1,88,0.9402152,"Positive"
"32017",32017,1,73,0.6530896,"Positive"
"32018",32018,1,15,0.4260282,"Positive"
"32019",32019,1,98,0.9626754,"Positive"
"32020",32020,1,52,0.8320503,"Positive"
"32021",32021,1,42,0.7329409,"Positive"
"32022",32022,1,143,1.239352,"Positive"
"32023",32023,1,32,0.6081118,"Positive"
"32024",32024,1,69,1.058192,"Positive"
"32025",32025,1,47,0.6213849,"Positive"
"32026",32026,1,12,1.428942,"Positive"
"32027",32027,1,34,1.291384,"Positive"
"32028",32028,1,45,1.195551,"Positive"
"32029",32029,1,152,1.341571,"Positive"
"32030",32030,1,17,0.9216354,"Positive"
"32031",32031,1,52,0.9832061,"Positive"
"32032",32032,1,31,1.293158,"Positive"
"32033",32033,1,120,0.643574,"Positive"
"32034",32034,1,21,1.178377,"Positive"
"32035",32035,1,84,0.7364854,"Positive"
"32036",32036,1,89,1.060061,"Positive"
"32037",32037,1,79,0.5771701,"Positive"
"32038",32038,1,62,0.986791,"Positive"
"32039",32039,1,99,0.5537758,"Positive"
"32040",32040,1,92,0.7120767,"Positive"
"32041",32041,1,73,0.5114698,"Positive"
"32042",32042,1,27,0.5388603,"Positive"
"32043",32043,1,67,1.141063,"Positive"
"32044",32044,1,34,0.6791344,"Positive"
"32045",32045,1,42,0.5848097,"Positive"
"32046",32046,1,60,0.1945851,"Positive"
"32047",32047,1,97,0.9310217,"Positive"
"32048",32048,1,73,0.6402151,"Positive"
"32049",32049,1,46,0.8817029,"Positive"
"32050",32050,1,30,1.040673,"Positive"
"32051",32051,1,63,0.9197136,"Positive"
"32052",32052,1,14,0.3340766,"Positive"
"32053",32053,1,4,0.5,"Positive"
"32054",32054,1,141,0.7074076,"Positive"
"32055",32055,1,29,0.8987654,"Positive"
"32056",32056,1,92,0.7266727,"Positive"
"32057",32057,1,56,0.4877518,"Positive"
"32058",32058,1,24,0.8838575,"Positive"
"32059",32059,1,25,0.916,"Positive"
"32060",32060,1,117,1.122343,"Positive"
"32061",32061,1,79,0.6483319,"Positive"
"32062",32062,1,76,1.147079,"Positive"
"32063",32063,1,31,0.9249673,"Positive"
"32064",32064,1,92,0.7610776,"Positive"
"32065",32065,1,283,0.7036218,"Positive"
"32066",32066,1,30,0.7576829,"Positive"
"32067",32067,1,71,0.7938857,"Positive"
"32068",32068,1,40,0.9123171,"Positive"
"32069",32069,1,40,0,"Neutral"
"32070",32070,1,55,1.278283,"Positive"
"32071",32071,1,123,0.7249424,"Positive"
"32072",32072,1,63,0.4220603,"Positive"
"32073",32073,1,29,0.4549536,"Positive"
"32074",32074,1,87,1.192189,"Positive"
"32075",32075,1,54,1.234271,"Positive"
"32076",32076,1,31,1.01477,"Positive"
"32077",32077,1,55,0.1095575,"Positive"
"32078",32078,1,65,0.3783059,"Positive"
"32079",32079,1,58,0,"Neutral"
"32080",32080,1,26,1.200231,"Positive"
"32081",32081,1,143,0.6993074,"Positive"
"32082",32082,1,35,0.8705089,"Positive"
"32083",32083,1,40,0.5850214,"Positive"
"32084",32084,1,16,0,"Neutral"
"32085",32085,1,64,0.71575,"Positive"
"32086",32086,1,42,0.4383372,"Positive"
"32087",32087,1,74,1.033442,"Positive"
"32088",32088,1,22,0.9594032,"Positive"
"32089",32089,1,22,0.4050814,"Positive"
"32090",32090,1,45,0.4099458,"Positive"
"32091",32091,1,53,0.8172954,"Positive"
"32092",32092,1,22,0.5436618,"Positive"
"32093",32093,1,27,0.5196152,"Positive"
"32094",32094,1,48,1.402961,"Positive"
"32095",32095,1,17,0.2425356,"Positive"
"32096",32096,1,47,0.5032342,"Positive"
"32097",32097,1,53,0.6085073,"Positive"
"32098",32098,1,87,0.8255267,"Positive"
"32099",32099,1,32,1.191475,"Positive"
"32100",32100,1,12,0.4907477,"Positive"
"32101",32101,1,65,0.629284,"Positive"
"32102",32102,1,51,0.5289558,"Positive"
"32103",32103,1,20,0.3913119,"Positive"
"32104",32104,1,34,0.6859943,"Positive"
"32105",32105,1,69,0.3837299,"Positive"
"32106",32106,1,9,0.75,"Positive"
"32107",32107,1,81,0.2827778,"Positive"
"32108",32108,1,20,-0.06708204,"Negative"
"32109",32109,1,69,0.04574662,"Positive"
"32110",32110,1,48,1.109956,"Positive"
"32111",32111,1,31,0.2334869,"Positive"
"32112",32112,1,68,0.8949565,"Positive"
"32113",32113,1,92,1.129106,"Positive"
"32114",32114,1,23,0,"Neutral"
"32115",32115,1,59,0.6704729,"Positive"
"32116",32116,1,90,1.148961,"Positive"
"32117",32117,1,21,0.7637626,"Positive"
"32118",32118,1,7,0.2834734,"Positive"
"32119",32119,1,48,0.6235383,"Positive"
"32120",32120,1,14,1.795996,"Positive"
"32121",32121,1,73,0.3920878,"Positive"
"32122",32122,1,19,0.7914843,"Positive"
"32123",32123,1,45,0.559017,"Positive"
"32124",32124,1,62,0.4127504,"Positive"
"32125",32125,1,65,0.824831,"Positive"
"32126",32126,1,27,0.8660254,"Positive"
"32127",32127,1,32,0.5214913,"Positive"
"32128",32128,1,12,0.5196152,"Positive"
"32129",32129,1,27,0.7024428,"Positive"
"32130",32130,1,83,0.5449796,"Positive"
"32131",32131,1,17,0.9822693,"Positive"
"32132",32132,1,68,0.7542858,"Positive"
"32133",32133,1,21,0.2727724,"Positive"
"32134",32134,1,10,1.59695,"Positive"
"32135",32135,1,47,1.086694,"Positive"
"32136",32136,1,49,0.6610714,"Positive"
"32137",32137,1,35,0.6338657,"Positive"
"32138",32138,1,23,0.4378803,"Positive"
"32139",32139,1,95,0.7643539,"Positive"
"32140",32140,1,101,0.6467742,"Positive"
"32141",32141,1,49,0.9214286,"Positive"
"32142",32142,1,57,0.6000132,"Positive"
"32143",32143,1,59,1.122228,"Positive"
"32144",32144,1,184,0.5404927,"Positive"
"32145",32145,1,44,0.7990051,"Positive"
"32146",32146,1,29,0.009284767,"Positive"
"32147",32147,1,65,1.0729,"Positive"
"32148",32148,1,10,0.4427189,"Positive"
"32149",32149,1,5,0.4472136,"Positive"
"32150",32150,1,60,0.690682,"Positive"
"32151",32151,1,36,0.9,"Positive"
"32152",32152,1,65,0.5208839,"Positive"
"32153",32153,1,70,0.1912366,"Positive"
"32154",32154,1,189,0.9183954,"Positive"
"32155",32155,1,69,0.2919357,"Positive"
"32156",32156,1,23,0.7256302,"Positive"
"32157",32157,1,18,0.8249579,"Positive"
"32158",32158,1,7,1.390909,"Positive"
"32159",32159,1,53,0.7486151,"Positive"
"32160",32160,1,61,0.2944848,"Positive"
"32161",32161,1,49,1.811429,"Positive"
"32162",32162,1,69,1.292041,"Positive"
"32163",32163,1,30,0.5824117,"Positive"
"32164",32164,1,51,0.5811162,"Positive"
"32165",32165,1,96,0.7960842,"Positive"
"32166",32166,1,14,0.9354143,"Positive"
"32167",32167,1,19,0.05964809,"Positive"
"32168",32168,1,21,1.254753,"Positive"
"32169",32169,1,30,1.164823,"Positive"
"32170",32170,1,9,0.03333333,"Positive"
"32171",32171,1,14,1.576841,"Positive"
"32172",32172,1,3,0.2886751,"Positive"
"32173",32173,1,34,0.5830952,"Positive"
"32174",32174,1,27,0.2501851,"Positive"
"32175",32175,1,10,1.264911,"Positive"
"32176",32176,1,34,0.6345448,"Positive"
"32177",32177,1,48,0.7505553,"Positive"
"32178",32178,1,49,1.348571,"Positive"
"32179",32179,1,4,0.25,"Positive"
"32180",32180,1,41,0.5700342,"Positive"
"32181",32181,1,13,0.7072428,"Positive"
"32182",32182,1,51,0.8940788,"Positive"
"32183",32183,1,14,0.1336306,"Positive"
"32184",32184,1,18,0.2946278,"Positive"
"32185",32185,1,12,0.5600298,"Positive"
"32186",32186,1,19,0.6653056,"Positive"
"32187",32187,1,76,-0.06308933,"Negative"
"32188",32188,1,53,0.8983381,"Positive"
"32189",32189,1,45,1.21493,"Positive"
"32190",32190,1,23,0.5108603,"Positive"
"32191",32191,1,45,0.8184009,"Positive"
"32192",32192,1,25,0.62,"Positive"
"32193",32193,1,15,0.4776679,"Positive"
"32194",32194,1,136,0.968967,"Positive"
"32195",32195,1,61,1.011491,"Positive"
"32196",32196,1,19,0.2064742,"Positive"
"32197",32197,1,81,0.65,"Positive"
"32198",32198,1,17,0.7518604,"Positive"
"32199",32199,1,7,0.5669467,"Positive"
"32200",32200,1,30,0.509382,"Positive"
"32201",32201,1,18,1.237437,"Positive"
"32202",32202,1,67,0.9211576,"Positive"
"32203",32203,1,105,-0.0243975,"Negative"
"32204",32204,1,17,0.6427194,"Positive"
"32205",32205,1,14,0.4677072,"Positive"
"32206",32206,1,33,0.8007572,"Positive"
"32207",32207,1,75,0.4503332,"Positive"
"32208",32208,1,16,0.8875,"Positive"
"32209",32209,1,148,0.654534,"Positive"
"32210",32210,1,56,1.181295,"Positive"
"32211",32211,1,70,0.6860612,"Positive"
"32212",32212,1,2,0.3535534,"Positive"
"32213",32213,1,77,0.6438773,"Positive"
"32214",32214,1,2,0.3535534,"Positive"
"32215",32215,1,99,1.044234,"Positive"
"32216",32216,1,132,-0.4221383,"Negative"
"32217",32217,1,28,0.8560895,"Positive"
"32218",32218,1,24,0.9736722,"Positive"
"32219",32219,1,44,0.5125693,"Positive"
"32220",32220,1,18,0.5303301,"Positive"
"32221",32221,1,32,1.499066,"Positive"
"32222",32222,1,5,0.559017,"Positive"
"32223",32223,1,38,1.215038,"Positive"
"32224",32224,1,35,0.2535463,"Positive"
"32225",32225,1,8,0.3535534,"Positive"
"32226",32226,1,37,0.9617341,"Positive"
"32227",32227,1,200,0.6165971,"Positive"
"32228",32228,1,37,0.7233555,"Positive"
"32229",32229,1,24,0.6225786,"Positive"
"32230",32230,1,4,0.875,"Positive"
"32231",32231,1,18,1.096016,"Positive"
"32232",32232,1,36,0.35,"Positive"
"32233",32233,1,14,0.5024511,"Positive"
"32234",32234,1,46,0.6118841,"Positive"
"32235",32235,1,16,0.249875,"Positive"
"32236",32236,1,2,0.3535534,"Positive"
"32237",32237,1,94,0.586363,"Positive"
"32238",32238,1,12,0.1443376,"Positive"
"32239",32239,1,31,1.320099,"Positive"
"32240",32240,1,43,0.1143739,"Positive"
"32241",32241,1,32,0.7247845,"Positive"
"32242",32242,1,5,0.8944272,"Positive"
"32243",32243,1,16,0.6375,"Positive"
"32244",32244,1,8,0.3181981,"Positive"
"32245",32245,1,46,0.4718143,"Positive"
"32246",32246,1,49,0.3071429,"Positive"
"32247",32247,1,54,0.4967021,"Positive"
"32248",32248,1,6,0.2041241,"Positive"
"32249",32249,1,40,0.4506246,"Positive"
"32250",32250,1,14,0.4677072,"Positive"
"32251",32251,1,22,0.903971,"Positive"
"32252",32252,1,46,0.2801397,"Positive"
"32253",32253,1,75,0.3348632,"Positive"
"32254",32254,1,26,0.2941742,"Positive"
"32255",32255,1,6,0.9389711,"Positive"
"32256",32256,1,20,0.6484597,"Positive"
"32257",32257,1,72,0.4656887,"Positive"
"32258",32258,1,69,0.5116399,"Positive"
"32259",32259,1,76,1.453349,"Positive"
"32260",32260,1,39,0.2962371,"Positive"
"32261",32261,1,108,0.5725486,"Positive"
"32262",32262,1,13,1.187058,"Positive"
"32263",32263,1,20,0.7938041,"Positive"
"32264",32264,1,44,0.5502582,"Positive"
"32265",32265,1,17,0.5942123,"Positive"
"32266",32266,1,15,0.6584072,"Positive"
"32267",32267,1,4,1.125,"Positive"
"32268",32268,1,18,1.331718,"Positive"
"32269",32269,1,27,0.6158403,"Positive"
"32270",32270,1,12,0.1443376,"Positive"
"32271",32271,1,8,0.1767767,"Positive"
"32272",32272,1,45,0.5396377,"Positive"
"32273",32273,1,118,0.7410626,"Positive"
"32274",32274,1,18,0.6717514,"Positive"
"32275",32275,1,4,0.25,"Positive"
"32276",32276,1,20,1.196296,"Positive"
"32277",32277,1,12,0.6495191,"Positive"
"32278",32278,1,28,0.926013,"Positive"
"32279",32279,1,10,0.5059644,"Positive"
"32280",32280,1,23,0.8757605,"Positive"
"32281",32281,1,8,0.1767767,"Positive"
"32282",32282,1,27,0.98342,"Positive"
"32283",32283,1,23,0.7298004,"Positive"
"32284",32284,1,105,-0.05557751,"Negative"
"32285",32285,1,5,0.6037384,"Positive"
"32286",32286,1,4,0.5,"Positive"
"32287",32287,1,34,0.3258473,"Positive"
"32288",32288,1,57,0.841184,"Positive"
"32289",32289,1,47,0.9974613,"Positive"
"32290",32290,1,11,1.112577,"Positive"
"32291",32291,1,52,0.4662949,"Positive"
"32292",32292,1,15,0.3356586,"Positive"
"32293",32293,1,31,0.4759541,"Positive"
"32294",32294,1,22,0.4797016,"Positive"
"32295",32295,1,20,0.3689512,"Positive"
"32296",32296,1,49,0.2785714,"Positive"
"32297",32297,1,55,0.7011679,"Positive"
"32298",32298,1,21,0.6437428,"Positive"
"32299",32299,1,38,0.6590245,"Positive"
"32300",32300,1,57,0.3443784,"Positive"
"32301",32301,1,11,0.1507557,"Positive"
"32302",32302,1,16,0.9225,"Positive"
"32303",32303,1,20,1.540651,"Positive"
"32304",32304,1,17,0.9095086,"Positive"
"32305",32305,1,39,0.4483588,"Positive"
"32306",32306,1,21,0.1091089,"Positive"
"32307",32307,1,14,0.7483315,"Positive"
"32308",32308,1,6,0.4082483,"Positive"
"32309",32309,1,27,0.8275354,"Positive"
"32310",32310,1,24,0,"Neutral"
"32311",32311,1,16,0.85,"Positive"
"32312",32312,1,40,0.1075174,"Positive"
"32313",32313,1,6,0.4490731,"Positive"
"32314",32314,1,14,0.4008919,"Positive"
"32315",32315,1,12,0,"Neutral"
"32316",32316,1,10,1.122609,"Positive"
"32317",32317,1,142,0.4682632,"Positive"
"32318",32318,1,17,0.06063391,"Positive"
"32319",32319,1,20,-0.3242299,"Negative"
"32320",32320,1,9,1.033333,"Positive"
"32321",32321,1,5,0.4829907,"Positive"
"32322",32322,1,51,0.6720644,"Positive"
"32323",32323,1,33,0.4526019,"Positive"
"32324",32324,1,11,0.904534,"Positive"
"32325",32325,1,92,-0.08877501,"Negative"
"32326",32326,1,41,0.6479649,"Positive"
"32327",32327,1,18,1.048875,"Positive"
"32328",32328,1,67,0.801737,"Positive"
"32329",32329,1,49,0.2985714,"Positive"
"32330",32330,1,35,0.5408987,"Positive"
"32331",32331,1,17,0.497198,"Positive"
"32332",32332,1,306,0.369851,"Positive"
"32333",32333,1,9,1.05,"Positive"
"32334",32334,1,112,0.5173389,"Positive"
"32335",32335,1,10,0.3162278,"Positive"
"32336",32336,1,21,0.4037031,"Positive"
"32337",32337,1,14,0.9621405,"Positive"
"32338",32338,1,46,0.7445819,"Positive"
"32339",32339,1,33,0.5570485,"Positive"
"32340",32340,1,8,0.5303301,"Positive"
"32341",32341,1,25,0.35,"Positive"
"32342",32342,1,23,0.8653348,"Positive"
"32343",32343,1,7,0.4157609,"Positive"
"32344",32344,1,9,0.75,"Positive"
"32345",32345,1,11,0.6331738,"Positive"
"32346",32346,1,20,0.5366563,"Positive"
"32347",32347,1,44,0.2638224,"Positive"
"32348",32348,1,38,0.1784436,"Positive"
"32349",32349,1,5,0.4472136,"Positive"
"32350",32350,1,11,0.6482494,"Positive"
"32351",32351,1,12,0.3608439,"Positive"
"32352",32352,1,18,0.8249579,"Positive"
"32353",32353,1,196,0.36815,"Positive"
"32354",32354,1,52,1.224501,"Positive"
"32355",32355,1,159,1.901777,"Positive"
"32356",32356,1,2,0.3535534,"Positive"
"32357",32357,1,41,0.2733041,"Positive"
"32358",32358,1,19,0.4588315,"Positive"
"32359",32359,1,5,0.4472136,"Positive"
"32360",32360,1,32,0.4949747,"Positive"
"32361",32361,1,38,0.4360998,"Positive"
"32362",32362,1,24,0.3698219,"Positive"
"32363",32363,1,16,0.3125,"Positive"
"32364",32364,1,20,0.4807546,"Positive"
"32365",32365,1,2,0.3535534,"Positive"
"32366",32366,1,19,0.7547778,"Positive"
"32367",32367,1,135,0.5696298,"Positive"
"32368",32368,1,26,1.033532,"Positive"
"32369",32369,1,166,0.2396365,"Positive"
"32370",32370,1,7,0.4913538,"Positive"
"32371",32371,1,50,0.4030509,"Positive"
"32372",32372,1,119,0.2819535,"Positive"
"32373",32373,1,13,0.6933752,"Positive"
"32374",32374,1,47,0.6286781,"Positive"
"32375",32375,1,18,0.8956686,"Positive"
"32376",32376,1,299,0.455423,"Positive"
"32377",32377,1,48,0.2598076,"Positive"
"32378",32378,1,27,0.6350853,"Positive"
"32379",32379,1,55,0.03370999,"Positive"
"32380",32380,1,31,0.426383,"Positive"
"32381",32381,1,63,0.8315218,"Positive"
"32382",32382,1,11,0.4221159,"Positive"
"32383",32383,1,22,-0.1066004,"Negative"
"32384",32384,1,51,0.9031807,"Positive"
"32385",32385,1,6,1.194126,"Positive"
"32386",32386,1,74,0.05812382,"Positive"
"32387",32387,1,16,0.45,"Positive"
"32388",32388,1,104,0.2524995,"Positive"
"32389",32389,1,13,0,"Neutral"
"32390",32390,1,85,0.3850516,"Positive"
"32391",32391,1,14,0.3741657,"Positive"
"32392",32392,1,130,0.3306728,"Positive"
"32393",32393,1,32,0.3756505,"Positive"
"32394",32394,1,10,0.7431353,"Positive"
"32395",32395,1,52,0.8348238,"Positive"
"32396",32396,1,42,0.5755515,"Positive"
"32397",32397,1,33,0.4874871,"Positive"
"32398",32398,1,58,0.6434015,"Positive"
"32399",32399,1,17,0.5796601,"Positive"
"32400",32400,1,37,0.2498865,"Positive"
"32401",32401,1,9,0.6,"Positive"
"32402",32402,1,173,0.08743288,"Positive"
"32403",32403,1,14,0.5879747,"Positive"
"32404",32404,1,7,0.1889822,"Positive"
"32405",32405,1,4,0,"Neutral"
"32406",32406,1,148,0.8507648,"Positive"
"32407",32407,1,25,0.78,"Positive"
"32408",32408,1,4,0.625,"Positive"
"32409",32409,1,16,1.05,"Positive"
"32410",32410,1,16,0.5125,"Positive"
"32411",32411,1,87,0.9852714,"Positive"
"32412",32412,1,9,0.4333333,"Positive"
"32413",32413,1,39,0.5764614,"Positive"
"32414",32414,1,13,0.4146384,"Positive"
"32415",32415,1,97,0.868121,"Positive"
"32416",32416,1,51,0.2941288,"Positive"
"32417",32417,1,38,0.7186409,"Positive"
"32418",32418,1,4,1.125,"Positive"
"32419",32419,1,2,0.3535534,"Positive"
"32420",32420,1,40,0.7847587,"Positive"
"32421",32421,1,13,0.1664101,"Positive"
"32422",32422,1,19,0.699718,"Positive"
"32423",32423,1,30,-0.2720355,"Negative"
"32424",32424,1,9,0.4166667,"Positive"
"32425",32425,1,118,0.2950442,"Positive"
"32426",32426,1,49,0.6071429,"Positive"
"32427",32427,1,17,0.8124943,"Positive"
"32428",32428,1,19,0.7111888,"Positive"
"32429",32429,1,16,0.5,"Positive"
"32430",32430,1,3,0.5773503,"Positive"
"32431",32431,1,10,0.6008328,"Positive"
"32432",32432,1,25,0.768,"Positive"
"32433",32433,1,148,0.6144412,"Positive"
"32434",32434,1,8,0.6187184,"Positive"
"32435",32435,1,52,1.232821,"Positive"
"32436",32436,1,113,0.5427959,"Positive"
"32437",32437,1,4,0.25,"Positive"
"32438",32438,1,2,0.3535534,"Positive"
"32439",32439,1,21,0,"Neutral"
"32440",32440,1,7,0.4724556,"Positive"
"32441",32441,1,2,0.3535534,"Positive"
"32442",32442,1,2,0.3535534,"Positive"
"32443",32443,1,15,0.4131182,"Positive"
