"","lat","long","census_code","GEOID20","id","price"
"439",42.3083,-71.04644,"250250910013003","25025091001",15256830,100
"440",42.37814,-71.03272,"250250502003001","25025050200",15281436,92
"441",42.31793,-71.0945,"250250815002002","25025081500",15344876,45
"442",42.33385,-71.04569,"250250604005006","25025060400",15376003,100
"443",42.37993,-71.02925,"250250509011016","25025050901",15405175,155
"444",42.36655,-71.05499,"250250301001007","25025030100",15407831,97
"445",42.31313,-71.09335,"250250819004001","25025081900",15453527,36
"446",42.30827,-71.0485,"250250910013003","25025091001",15521407,75
"447",42.3548,-71.1288,"250250008051003","25025000805",15559436,119
"448",42.3493,-71.08592,"250250107013004","25025010701",15581608,249
"449",42.34961,-71.084,"250250107011005","25025010701",15582062,249
"450",42.27794,-71.12728,"250251104034001","25025110403",15616726,239
"451",42.34899,-71.06885,"250250703021005","25025070302",15660279,464
"452",42.23619,-71.1328,"250251402012010","25025140201",15665707,39
"453",42.23707,-71.13265,"250251402012010","25025140201",15665935,30
"454",42.29303,-71.06693,"250250922003002","25025092200",15710997,150
"455",42.35932,-71.06284,"250250303021040","25025030302",15797699,85
"456",42.35052,-71.08566,"250250108021007","25025010802",15819226,350
"457",42.28036,-71.0683,"250251004002004","25025100400",15821724,130
"458",42.3171,-71.10933,"250251206003001","25025120600",15832498,250
"459",42.35871,-71.13249,"250250001012009","25025000101",15974807,488
"460",42.29183,-71.05449,"250251006012003","25025100601",16013285,165
"461",42.35437,-71.13092,"250250008052005","25025000805",16040760,248
"462",42.26099,-71.11583,"250251403006007","25025140300",16148182,134
"463",42.38378,-71.07762,"250250406001035","25025040600",16233671,65
"464",42.29303,-71.06693,"250250922003002","25025092200",16239455,93
"465",42.3513,-71.07183,"250250107021013","25025010702",16347088,165
"466",42.38327,-71.07714,"250250406001035","25025040600",16364879,139
"467",42.36049,-71.06542,"250250202001000","25025020200",16436951,104
"468",42.3076,-71.06542,"250250916001001","25025091600",16447567,58
"469",42.28839,-71.06496,"250251005001005","25025100500",16453657,36
"470",42.35512,-71.07577,"250250108012001","25025010801",16459191,325
"471",42.38352,-71.07839,"250250406001039","25025040600",16479752,55
"472",42.35568,-71.15904,"250250002011014","25025000201",16514756,42
"473",42.38388,-71.07885,"250250406001038","25025040600",16517776,55
"474",42.31341,-71.09356,"250250819004001","25025081900",16545081,36
"475",42.35611,-71.15917,"250250002011012","25025000201",16570524,44
"476",42.28375,-71.06593,"250251004001003","25025100400",16671164,120
"477",42.3237,-71.09123,"250250815001002","25025081500",16678094,95
"478",42.38213,-71.07907,"250250406001033","25025040600",16692369,59
"479",42.30775,-71.0651,"250250916001001","25025091600",16731118,49
"480",42.3072,-71.1118,"250251204003007","25025120400",16770690,185
"481",42.34947,-71.17213,"250250003021003","25025000302",16841857,133
"482",42.27911,-71.1162,"250251102011015","25025110201",16892278,185
"483",42.35145,-71.06461,"250250702012006","25025070201",16999403,159
"484",42.34479,-71.08637,"250250105001006","25025010500",17042710,325
"485",42.30931,-71.06246,"250250915003000","25025091500",17075037,447
"486",42.31313,-71.09335,"250250819004001","25025081900",17210305,36
"487",42.30266,-71.06229,"250250920001001","25025092000",17222935,34
"488",42.30012,-71.0638,"250250920001006","25025092000",17223845,34
"489",42.34547,-71.07481,"250250703011008","25025070301",17285926,800
"490",42.30817,-71.11114,"250251204003006","25025120400",17296595,268
"491",42.28901,-71.06819,"250251005003006","25025100500",17300316,79
"492",42.30968,-71.06239,"250250915003000","25025091500",17300501,68
"493",42.35573,-71.15987,"250250002011014","25025000201",17399127,44
"494",42.31341,-71.09358,"250250819004001","25025081900",17430142,38
"495",42.28368,-71.06263,"250251008006002","25025100800",17523133,102
"496",42.31071,-71.11951,"250251201031010","25025120103",17523630,171
"497",42.34566,-71.07433,"250250703011008","25025070301",17529340,285
"498",42.32874,-71.09399,"250250814001003","25025081400",17541222,149
"499",42.31099,-71.06407,"250250915002005","25025091500",17547347,43
"500",42.34884,-71.06003,"250250701031003","25025070103",17559493,300
"501",42.34902,-71.06143,"250250702021018","25025070202",17559756,300
"502",42.35012,-71.05975,"250250701041020","25025070104",17559846,125
"503",42.34192,-71.07024,"250250705012003","25025070501",17567087,350
"504",42.3497,-71.06002,"250250701031001","25025070103",17573922,160
"505",42.319,-71.06317,"250250912001000","25025091200",17592876,160
"506",42.33954,-71.07539,"250250705022010","25025070502",17609053,255
"507",42.33982,-71.082,"250250708011004","25025070801",17616603,219
"508",42.38352,-71.07752,"250250406001035","25025040600",17676984,54
"509",42.3073,-71.07,"250250918002002","25025091800",17704067,32
"510",42.32884,-71.08731,"250250806013009","25025080601",17744380,528
"511",42.36477,-71.05318,"250250305002005","25025030500",17806747,102
"512",42.28901,-71.06819,"250251005003006","25025100500",17810176,79
"513",42.35955,-71.1347,"250250001012008","25025000101",17810550,65
"514",42.33646,-71.05007,"250250608003005","25025060800",17829165,80
"515",42.342,-71.05282,"250250612031012","25025061203",17832598,479
"516",42.29004,-71.06612,"250251005003009","25025100500",17849739,33
"517",42.32731,-71.09593,"250250814002005","25025081400",17942707,143
"518",42.34267,-71.07586,"250250706002007","25025070600",17962385,159
"519",42.37511,-71.03579,"250250507001001","25025050700",17974950,104
"520",42.34364,-71.08732,"250250104031003","25025010403",18032982,220
"521",42.30403,-71.07564,"250250919001003","25025091900",18055117,39
"522",42.34981,-71.08263,"250250107011004","25025010701",18070939,144
"523",42.29045,-71.06734,"250251005003003","25025100500",18159981,195
"524",42.33932,-71.14603,"250250005062001","25025000506",18170647,150
"525",42.35395,-71.16776,"250250003012000","25025000301",18199963,67
"526",42.31337,-71.09339,"250250819004002","25025081900",18220200,36
"527",42.37578,-71.03648,"250250507001000","25025050700",18290558,100
"528",42.37488,-71.03589,"250250507001002","25025050700",18342681,104
"529",42.37432,-71.03777,"250250507001006","25025050700",18342707,108
"530",42.35368,-71.07833,"250250108013003","25025010801",18354570,154
"531",42.29136,-71.05562,"250251006012002","25025100601",18368646,75
"532",42.35719,-71.05641,"250250303021049","25025030302",18396209,353
"533",42.31778,-71.05794,"250250911005001","25025091100",18440681,55
"534",42.31668,-71.09511,"250250815002004","25025081500",18526885,40
"535",42.36017,-71.0677,"250250202002003","25025020200",18557609,246
"536",42.29312,-71.06417,"250250922002004","25025092200",18584891,67
"537",42.38997,-71.00203,"250250511011000","25025051101",18613633,50
"538",42.29456,-71.15962,"250251301016010","25025130101",18736738,113
"539",42.33157,-71.09498,"250250806011020","25025080601",18756360,78
"540",42.32918,-71.0931,"250250814001006","25025081400",18777049,78
"541",42.32985,-71.09484,"250250814002003","25025081400",18789766,78
"542",42.35418,-71.16776,"250250003012000","25025000301",18875451,69
"543",42.35401,-71.16776,"250250003012000","25025000301",18875553,72
"544",42.35401,-71.16776,"250250003012000","25025000301",18875599,68
"545",42.35501,-71.16685,"250250003011006","25025000301",18876533,63
"546",42.31775,-71.09577,"250250815002002","25025081500",18886077,45
"547",42.33015,-71.09351,"250250814001002","25025081400",18898296,78
"548",42.33135,-71.09344,"250250806012001","25025080601",18899037,78
"549",42.31778,-71.05794,"250250911005001","25025091100",19017513,55
"550",42.31124,-71.06391,"250250915002005","25025091500",19020833,49
"551",42.34977,-71.08427,"250250107011005","25025010701",19050865,180
"552",42.34957,-71.08553,"250250107013001","25025010701",19051657,197
"553",42.34958,-71.08497,"250250107013001","25025010701",19052102,167
"554",42.34795,-71.08472,"250250106002001","25025010600",19065795,210
"555",42.34352,-71.0563,"250250612041019","25025061204",19065830,153
"556",42.34952,-71.08449,"250250107013007","25025010701",19065836,187
"557",42.34281,-71.05776,"250250612031014","25025061203",19081087,153
"558",42.35189,-71.06311,"250250702021005","25025070202",19097569,168
"559",42.30308,-71.13398,"250251201051006","25025120105",19100282,500
"560",42.29367,-71.06209,"250250922002004","25025092200",19117781,69
"561",42.31161,-71.06395,"250250915002005","25025091500",19123216,39
"562",42.31322,-71.05552,"250250911003007","25025091100",19140676,66
"563",42.31009,-71.06212,"250250915003000","25025091500",19143984,39
"564",42.31343,-71.0935,"250250819004002","25025081900",19182289,36
"565",42.37812,-71.03441,"250250509012006","25025050901",19199379,265
"566",42.38976,-71.00281,"250250511011000","25025051101",19209066,50
"567",42.28017,-71.15958,"250251303005001","25025130300",19243707,66
"568",42.35792,-71.07025,"250250201014007","25025020101",19291771,186
"569",42.35785,-71.06993,"250250201013006","25025020101",19292171,191
"570",42.35923,-71.07056,"250250201014003","25025020101",19307193,187
"571",42.35772,-71.07124,"250250201012002","25025020101",19308245,177
"572",42.35797,-71.07023,"250250201014007","25025020101",19308998,170
"573",42.35934,-71.07123,"250250201012000","25025020101",19309434,159
"574",42.35755,-71.07198,"250250201012001","25025020101",19309861,177
"575",42.37637,-71.03229,"250250507002000","25025050700",19315157,71
"576",42.28621,-71.13915,"250251106072015","25025110607",19327752,40
"577",42.32934,-71.06927,"250250801001031","25025080100",19351506,139
"578",42.35195,-71.0651,"250250702012000","25025070201",19358947,200
"579",42.33231,-71.10211,"250250809003002","25025080900",19364110,100
"580",42.27975,-71.16035,"250251303005002","25025130300",19366533,66
"581",42.29082,-71.06626,"250251005003001","25025100500",19373388,95
"582",42.2791,-71.09753,"250251011024001","25025101102",19412875,48
"583",42.35397,-71.16775,"250250003012000","25025000301",19473060,70
"584",42.31501,-71.1085,"250251204004000","25025120400",19484144,101
"585",42.35039,-71.09356,"250250101042009","25025010104",19540224,129
"586",42.34725,-71.10357,"250250102041004","25025010204",19574477,185
"587",42.3745,-71.06103,"250250401002005","25025040100",19581567,232
"588",42.3571,-71.06175,"250250701021003","25025070102",19584489,92
"589",42.35145,-71.06461,"250250702012006","25025070201",19593368,149
"590",42.3242,-71.08613,"250250817005005","25025081700",19655960,40
"591",42.38138,-71.02312,"250250509011007","25025050901",19727919,56
"592",42.3075,-71.06533,"250250916001001","25025091600",19885281,49
"593",42.30792,-71.06513,"250250916001001","25025091600",19885345,50
"594",42.30754,-71.06525,"250250916001001","25025091600",19918817,50
"595",42.32878,-71.09384,"250250814001003","25025081400",19969497,489
"596",42.34671,-71.07445,"250250707001007","25025070700",19982161,170
"597",42.35095,-71.09009,"250250101042002","25025010104",19997604,348
"598",42.32409,-71.09705,"250250813022003","25025081302",20000347,120
"599",42.31958,-71.05371,"250250907001009","25025090700",20137039,200
"600",42.361,-71.06539,"250250202001000","25025020200",20137476,156
"601",42.35973,-71.066,"250250202001001","25025020200",20152689,142
"602",42.34631,-71.07188,"250250703012003","25025070301",20229074,298
"603",42.30427,-71.06056,"250250916003006","25025091600",20237145,245
"604",42.3077,-71.06489,"250250916001001","25025091600",20269422,62
"605",42.33927,-71.05215,"250250607001005","25025060700",20417844,150
"606",42.3336,-71.05505,"250250612011025","25025061201",20431834,140
"607",42.38138,-71.02312,"250250509011007","25025050901",20479416,57
"608",42.31395,-71.10168,"250251203014004","25025120301",20520099,92
"609",42.27611,-71.07857,"250251010021003","25025101002",20634420,60
"610",42.30945,-71.06169,"250250915003000","25025091500",20655696,547
"611",42.30826,-71.04816,"250250910013003","25025091001",20723594,75
"612",42.30579,-71.07786,"250250902001003","25025090200",20732065,250
"613",42.30445,-71.11667,"250251201042005","25025120104",20754696,121
"614",42.34576,-71.10542,"250250102042007","25025010204",20775116,177
"615",42.34345,-71.08592,"250250104033003","25025010403",20785742,200
"616",42.3144,-71.08043,"250250820001004","25025082000",20788754,52
"617",42.3595,-71.14342,"250250001021005","25025000102",20868619,308
"618",42.33112,-71.09388,"250250814001001","25025081400",20913672,333
"619",42.34921,-71.09552,"250250101043003","25025010104",20926438,346
"620",42.33286,-71.04168,"250250604001004","25025060400",20928823,300
"621",42.36146,-71.06948,"250250203011007","25025020301",21006936,100
"622",42.2709,-71.10625,"250251404005012","25025140400",21025191,90
"623",42.35955,-71.13121,"250250001012001","25025000101",21038943,82
"624",42.35994,-71.12974,"250250001012001","25025000101",21039322,82
"625",42.30577,-71.07429,"250250918003002","25025091800",21140575,34
"626",42.2922,-71.06534,"250250922002007","25025092200",21141934,37
"627",42.34925,-71.06784,"250250703021004","25025070302",21182192,328
"628",42.33451,-71.02731,"250250601013002","25025060101",21190750,124
"629",42.34438,-71.09904,"250250102054001","25025010205",21230903,220
"630",42.35911,-71.06357,"250250203021005","25025020302",21369962,239
"631",42.34738,-71.09127,"250250102062003","25025010206",21445050,96
"632",42.35963,-71.07034,"250250202003002","25025020200",21445137,100
"633",42.29022,-71.06409,"250251005001003","25025100500",21484706,45
"634",42.34979,-71.08263,"250250107011004","25025010701",21486679,130
"635",42.38288,-71.01941,"250250510001015","25025051000",21554511,191
"636",42.35546,-71.1633,"250250003011005","25025000301",21596829,200
"637",42.32029,-71.0937,"250250815002001","25025081500",21597670,65
"638",42.34191,-71.15229,"250250004014002","25025000401",21624391,204
"639",42.35129,-71.08845,"250250108022001","25025010802",21679902,100
"640",42.29339,-71.07548,"250250923003000","25025092300",21769647,81
"641",42.3712,-71.03197,"250250505001000","25025050500",21771037,264
"642",42.34985,-71.08543,"250250107013000","25025010701",21779767,100
"643",42.289,-71.06626,"250251005001006","25025100500",21789235,109
"644",42.31345,-71.05631,"250250911003006","25025091100",21799918,209
"645",42.31345,-71.05631,"250250911003006","25025091100",21800425,196
"646",42.31345,-71.05631,"250250911003006","25025091100",21802497,209
"647",42.31345,-71.05631,"250250911003006","25025091100",21824260,162
"648",42.31345,-71.05631,"250250911003006","25025091100",21824635,96
"649",42.31345,-71.05631,"250250911003006","25025091100",21824859,162
"650",42.31345,-71.05631,"250250911003006","25025091100",21826196,99
"651",42.31345,-71.05631,"250250911003006","25025091100",21826460,162
"652",42.31345,-71.05631,"250250911003006","25025091100",21826608,101
"653",42.34883,-71.08669,"250250107013006","25025010701",21897391,975
"654",42.38207,-71.07723,"250250406001031","25025040600",21925988,50
"655",42.3062,-71.12398,"250251201052014","25025120105",22013980,170
"656",42.3788,-71.03192,"250250502003000","25025050200",22099733,104
"657",42.34439,-71.10094,"250250102053000","25025010205",22260527,177
"658",42.33451,-71.02731,"250250601013002","25025060101",22267104,124
"659",42.38053,-71.02269,"250250509011009","25025050901",22291813,229
"660",42.33712,-71.03903,"250250605012001","25025060501",22306805,188
"661",42.38033,-71.03031,"250250509012001","25025050901",22327139,104
"662",42.37984,-71.03149,"250250509012005","25025050901",22327141,104
"663",42.37994,-71.03088,"250250509012005","25025050901",22327142,118
"664",42.34072,-71.07468,"250250705022013","25025070502",22435979,130
"665",42.30929,-71.0633,"250250915003001","25025091500",22570371,41
"666",42.31137,-71.06226,"250250915001002","25025091500",22571244,299
"667",42.35604,-71.15674,"250250002011010","25025000201",22581254,55
"668",42.34329,-71.07789,"250250706002003","25025070600",22627055,200
"669",42.3433,-71.07918,"250250708022000","25025070802",22627198,200
"670",42.28608,-71.13733,"250251105021006","25025110502",22651814,68
"671",42.34218,-71.07716,"250250706002002","25025070600",22788158,348
"672",42.32069,-71.05557,"250250907001007","25025090700",22794472,313
"673",42.30973,-71.06243,"250250915003000","25025091500",22810966,299
"674",42.35952,-71.14187,"250250001021002","25025000102",22840213,200
"675",42.30597,-71.11802,"250251201042009","25025120104",22847316,80
"676",42.35781,-71.14301,"250250001022027","25025000102",22886713,200
"677",42.34305,-71.08962,"250250104044002","25025010404",22902242,213
"678",42.38318,-71.03455,"250250509013002","25025050901",22940115,120
"679",42.31791,-71.11379,"250251204005005","25025120400",23109832,117
"680",42.37311,-71.05849,"250250401001007","25025040100",23127262,350
"681",42.36464,-71.0571,"250250302002003","25025030200",23166408,200
"682",42.31743,-71.09182,"250250815002003","25025081500",23171291,37
"683",42.36166,-71.06457,"250250203011010","25025020301",23181189,426
"684",42.3902,-71.00365,"250250511014009","25025051101",23258400,50
"685",42.2808,-71.07717,"250251003002002","25025100300",23285785,299
"686",42.27876,-71.07663,"250251004003002","25025100400",23285835,149
"687",42.36396,-71.06744,"250250203011008","25025020301",23287236,340
"688",42.3534,-71.06158,"250250701043008","25025070104",23287239,383
"689",42.35323,-71.06107,"250250701043009","25025070104",23288548,390
"690",42.35248,-71.06054,"250250702021000","25025070202",23289378,383
"691",42.36353,-71.07032,"250250203011006","25025020301",23289684,211
"692",42.35313,-71.06028,"250250701042037","25025070104",23302453,410
"693",42.35326,-71.06106,"250250701043009","25025070104",23302890,410
"694",42.34402,-71.07806,"250250707002009","25025070700",23304072,199
"695",42.34421,-71.07754,"250250707002009","25025070700",23304141,229
"696",42.34376,-71.07959,"250250708022000","25025070802",23304442,149
"697",42.35309,-71.06061,"250250701042048","25025070104",23306611,583
"698",42.36566,-71.06955,"250259815011000","25025981501",23321493,354
"699",42.31582,-71.09032,"250250819002000","25025081900",23375776,32
"700",42.31611,-71.0907,"250250819002004","25025081900",23380501,38
"701",42.3446,-71.10085,"250250102053000","25025010205",23411464,320
"702",42.34429,-71.10142,"250250102053000","25025010205",23452923,751
"703",42.34424,-71.10282,"250250102043009","25025010204",23487192,740
"704",42.34272,-71.10089,"250250102052000","25025010205",23502085,950
"705",42.34414,-71.10144,"250250102053000","25025010205",23524596,398
"706",42.35732,-71.15736,"250250002011004","25025000201",23528849,50
"707",42.33185,-71.09603,"250250808012009","25025080801",23544021,300
"708",42.30798,-71.06527,"250250918001008","25025091800",23668146,49
"709",42.36456,-71.06923,"250250203011005","25025020301",23761996,340
"710",42.28036,-71.05388,"250251007002010","25025100700",23780136,110
"711",42.29805,-71.06467,"250250922001003","25025092200",23791827,55
"712",42.29117,-71.14587,"250251106012010","25025110601",23805314,182
"713",42.29868,-71.07795,"250250919003013","25025091900",23805779,65
"714",42.31815,-71.09133,"250250815002002","25025081500",23842606,33
"715",42.37624,-71.06331,"250250403002014","25025040300",23872975,249
"716",42.36345,-71.06914,"250250203011008","25025020301",23912131,218
"717",42.29787,-71.06514,"250250922001003","25025092200",23924118,140
"718",42.29007,-71.0682,"250251005003003","25025100500",23965606,119
"719",42.2893,-71.06672,"250251005003007","25025100500",24032465,42
"720",42.30416,-71.06124,"250250917001000","25025091700",24079621,201
"721",42.29902,-71.0652,"250250920002002","25025092000",24152390,75
"722",42.35099,-71.08886,"250250108022002","25025010802",24168312,96
"723",42.28471,-71.12891,"250251105022003","25025110502",24186330,119
"724",42.28471,-71.12891,"250251105022003","25025110502",24193805,103
"725",42.30548,-71.11687,"250251201042009","25025120104",24265005,109
"726",42.36547,-71.05492,"250250304002003","25025030400",24277032,96
"727",42.36026,-71.07003,"250250202003000","25025020200",24325336,96
"728",42.28471,-71.12891,"250251105022003","25025110502",24328144,129
"729",42.28471,-71.12891,"250251105022003","25025110502",24347267,109
"730",42.35184,-71.06369,"250250702021005","25025070202",24378766,200
"731",42.31245,-71.10099,"250251203012004","25025120301",24401790,169
"732",42.29375,-71.06783,"250250922004005","25025092200",24471492,115
"733",42.38266,-71.0791,"250250406001039","25025040600",24484501,757
"734",42.36349,-71.07027,"250250203011006","25025020301",24563107,354
"735",42.3308,-71.05613,"250250612011008","25025061201",24598387,357
"736",42.27483,-71.07722,"250251009003011","25025100900",24598890,70
"737",42.33236,-71.10168,"250250809003002","25025080900",24633212,80
"738",42.27549,-71.16821,"250251304024027","25025130402",24644312,49
"739",42.33021,-71.10269,"250250810011000","25025081001",24645479,90
"740",42.33155,-71.10183,"250250809002004","25025080900",24647800,130
"741",42.33482,-71.10306,"250250809003000","25025080900",24648787,105
"742",42.33334,-71.10247,"250250809003002","25025080900",24649082,95
"743",42.28471,-71.12891,"250251105022003","25025110502",24724126,229
"744",42.34448,-71.07636,"250250707002003","25025070700",24749244,318
"745",42.29181,-71.06685,"250250922003004","25025092200",24756613,45
"746",42.31476,-71.06226,"250250912002002","25025091200",24783227,120
"747",42.357,-71.15801,"250250002011008","25025000201",24809758,50
"748",42.27085,-71.0711,"250251009004017","25025100900",24829523,340
"749",42.31507,-71.09926,"250251203011008","25025120301",24845439,75
"750",42.36396,-71.06893,"250250203011008","25025020301",24865433,349
"751",42.38136,-71.0231,"250250509011007","25025050901",24944930,56
"752",42.35184,-71.08891,"250259815011043","25025981501",24965806,405
"753",42.2738,-71.16843,"250251304021001","25025130402",24971621,79
"754",42.37894,-71.06076,"250250403001004","25025040300",24992422,220
"755",42.29005,-71.06714,"250251005003003","25025100500",25025114,45
"756",42.35134,-71.06018,"250250702021000","25025070202",25158106,549
"757",42.35182,-71.06038,"250250702021000","25025070202",25284439,456
"758",42.36819,-71.03993,"250250503003004","25025050300",25326962,84
"759",42.3701,-71.03831,"250250506002001","25025050600",25328440,91
"760",42.35105,-71.06155,"250250702021008","25025070202",25374033,257
"761",42.36112,-71.07018,"250250203011013","25025020301",25382895,159
"762",42.28972,-71.06701,"250251005003007","25025100500",25416313,45
"763",42.31733,-71.1119,"250251204004002","25025120400",25429787,120
"764",42.31137,-71.11686,"250251201031001","25025120103",25455523,500
"765",42.34767,-71.13749,"250250007014005","25025000701",25520363,221
"766",42.34052,-71.0793,"250250708021007","25025070802",25576444,206
"767",42.37265,-71.04933,"250250408013001","25025040801",25685344,275
"768",42.35529,-71.06087,"250250701021008","25025070102",25770647,355
"769",42.28091,-71.16766,"250251301015005","25025130101",25775084,75
"770",42.378841,-71.034821,"250250501013006","25025050101",25933888,257
"771",42.34182,-71.06028,"250250612021009","25025061202",25947332,325
"772",42.34565,-71.06986,"250250703012005","25025070301",26005227,186
"773",42.3097,-71.06253,"250250915003000","25025091500",26012594,510
"774",42.30996,-71.06175,"250250915003000","25025091500",26038867,65
"775",42.30975,-71.06339,"250250915003001","25025091500",26051186,49
"776",42.30936,-71.06227,"250250915003000","25025091500",26052117,59
"777",42.30947,-71.06226,"250250915003000","25025091500",26066073,55
"778",42.31125,-71.06192,"250250915001002","25025091500",26066238,47
"779",42.3665,-71.05592,"250250301001009","25025030100",26130187,106
"780",42.28898,-71.07807,"250251005004007","25025100500",26160905,125
"781",42.32173,-71.11489,"250251207002002","25025120700",26207713,70
"782",42.34241,-71.06862,"250250705012001","25025070501",26333739,128
"783",42.30934,-71.09705,"250259803001002","25025980300",26353456,100
"784",42.38998,-70.99701,"250250511014001","25025051101",26360101,108
"785",42.30668,-71.11793,"250251201041006","25025120104",26395595,115
"786",42.29009,-71.06557,"250251005003000","25025100500",26453232,195
"787",42.29122,-71.0668,"250251005003001","25025100500",26532751,45
"788",42.33444,-71.04542,"250250604005005","25025060400",26656189,800
"789",42.30775,-71.06546,"250250918001008","25025091800",26750505,46
"790",42.30699,-71.10698,"250251202012006","25025120201",26778454,136
"791",42.34291,-71.07301,"250250705021004","25025070502",26778714,235
"792",42.38137,-71.02311,"250250509011007","25025050901",26828892,57
"793",42.24895,-71.11563,"250251402024005","25025140202",26849307,72
"794",42.24921,-71.11624,"250251402024005","25025140202",26849309,72
"795",42.28995,-71.0677,"250251005003003","25025100500",27074605,45
"796",42.32386,-71.11599,"250259818001021","25025981800",27082052,60
"797",42.332897,-71.039543,"250250604002000","25025060400",27158560,96
"798",42.36908,-71.03937,"250250504001005","25025050400",27203329,86
"799",42.36127,-71.06588,"250250203011010","25025020301",27323777,241
"800",42.24053,-71.12491,"250251402022008","25025140202",27327646,79
"801",42.32875,-71.09595,"250250814002003","25025081400",27339519,159
"802",42.33351,-71.10182,"250250809001003","25025080900",27404136,222
"803",42.35094,-71.13943,"250250006041005","25025000604",27429577,125
"804",42.37305,-71.04015,"250250503001010","25025050300",27501160,89
"805",42.35857,-71.13391,"250250008041003","25025000804",27509899,600
"806",42.3369,-71.15134,"250250005021003","25025000502",27634728,134
"807",42.35055,-71.06069,"250250702021010","25025070202",27669626,150
"808",42.31555,-71.10011,"250251203011008","25025120301",27734523,29
"809",42.31395,-71.09913,"250251203012001","25025120301",27854109,29
